180,0
180.5,0
181,689.9
181.5,0
182.1,0
182.6,0
183.1,0
183.6,0
184.1,0
184.6,0
185.1,0
185.6,0
186.2,299.9
186.7,0
187.2,0
187.7,1164.6
188.2,1504.5
188.7,1080
189.2,131697
189.7,382736
190.3,397403
190.8,307.9
191.3,734324
191.8,13643700
192.3,14339000
192.8,431.5
193.3,777.7
193.8,756.5
194.4,402.1
194.9,1300.1
195.4,1058
195.9,107933000
196.4,100200000
196.9,98607100
197.4,27897700
197.9,26517000
198.5,1566180
199,1442730
199.5,494551
200,415597
